@relation mfeat-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.ReservoirSample-S1-Z100

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute att144 numeric
@attribute att145 numeric
@attribute att146 numeric
@attribute att147 numeric
@attribute att148 numeric
@attribute att149 numeric
@attribute att150 numeric
@attribute att151 numeric
@attribute att152 numeric
@attribute att153 numeric
@attribute att154 numeric
@attribute att155 numeric
@attribute att156 numeric
@attribute att157 numeric
@attribute att158 numeric
@attribute att159 numeric
@attribute att160 numeric
@attribute att161 numeric
@attribute att162 numeric
@attribute att163 numeric
@attribute att164 numeric
@attribute att165 numeric
@attribute att166 numeric
@attribute att167 numeric
@attribute att168 numeric
@attribute att169 numeric
@attribute att170 numeric
@attribute att171 numeric
@attribute att172 numeric
@attribute att173 numeric
@attribute att174 numeric
@attribute att175 numeric
@attribute att176 numeric
@attribute att177 numeric
@attribute att178 numeric
@attribute att179 numeric
@attribute att180 numeric
@attribute att181 numeric
@attribute att182 numeric
@attribute att183 numeric
@attribute att184 numeric
@attribute att185 numeric
@attribute att186 numeric
@attribute att187 numeric
@attribute att188 numeric
@attribute att189 numeric
@attribute att190 numeric
@attribute att191 numeric
@attribute att192 numeric
@attribute att193 numeric
@attribute att194 numeric
@attribute att195 numeric
@attribute att196 numeric
@attribute att197 numeric
@attribute att198 numeric
@attribute att199 numeric
@attribute att200 numeric
@attribute att201 numeric
@attribute att202 numeric
@attribute att203 numeric
@attribute att204 numeric
@attribute att205 numeric
@attribute att206 numeric
@attribute att207 numeric
@attribute att208 numeric
@attribute att209 numeric
@attribute att210 numeric
@attribute att211 numeric
@attribute att212 numeric
@attribute att213 numeric
@attribute att214 numeric
@attribute att215 numeric
@attribute att216 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.794643,0.644628,0.501309,0.648054,0.564767,0.527961,0.761905,0.710526,0.666667,0.647059,0.611111,0.470588,0.665,0.278986,0.401254,0.6,0.646489,0.593918,0.902439,0.333333,0.625,0.833333,0.588235,0.55,0.606796,0.2158,0.335556,0.57554,0.912525,0.555766,0.7,0.463415,0.813953,0.1,0.52381,0.454545,0.364356,0.20034,0.582946,0.686007,0.882038,0.359667,0.181818,0.421053,0.581395,0.043478,0.047619,0.045455,0.214834,0.186528,0.578538,0.735099,0.900901,0.421642,0.317073,0.461538,0.813953,0.083333,0.090909,0.368421,0.351899,0.210989,0.485407,0.70258,0.917293,0.669405,0.3,0.486486,0.857143,0.210526,0.421053,0.75,0.45641,0.213115,0.523737,0.652174,0.679208,0.524911,0.880952,0.410256,0.625,0.791667,0.421053,0.210526,0.612903,0.298246,0.5152,0.60424,0.569853,0.54219,0.97561,0.314286,0.727273,0.666667,0.647059,0.727273,0.583774,0.234733,0.466667,0.643192,0.634877,0.511321,0.342105,0.418605,0.733333,0.478261,0.238095,0.789474,0.194175,0.177677,0.513285,0.539446,0.851351,0.42984,0.465116,0.166667,0.125,0.666667,0.090909,0.173913,0.701754,0.286972,0.464096,0.701445,0.871648,0.606343,0.5,0.484848,0.75,0.666667,0.666667,0.4,0.540773,0.466814,0.514458,0.578467,0.632385,0.468085,0.638889,0.911765,0.941176,0.652174,0.444444,0.318182,0.619835,0.434381,0.457101,0.643192,0.78781,0.659708,0.722222,0.516129,0.971429,0.636364,0.764706,0.583333,0.623967,0.2158,0.336976,0.703041,0.711501,0.633694,0.744186,0.424242,0.888889,0.75,0.52381,0.5,0.527542,0.219178,0.520458,0.561497,0.805714,0.627572,0.659091,0.473684,0.977273,0.647059,0.47619,0.64,0.18843,0.411848,0.525266,0.607419,0.928339,0.495342,0.5,0.418605,0.704545,0.647059,0.166667,0.625,0.533698,0.419643,0.39369,0.657423,0.569892,0.388489,0.608696,0.675,0.767442,0.68,0.416667,0.611111,0.682051,0.221429,0.47389,0.575809,0.561033,0.329932,0.793103,0.27027,0.628571,0.428571,0.571429,0.73913,8
0.799107,0.545455,0.324607,0.712352,0.733161,0.162829,0.47619,0.315789,0.769231,0.647059,0.5,0.705882,0.345,0.195652,0.659875,0.682609,0.590799,0.572451,0.365854,0.5,0.125,0.166667,0.352941,0.55,0.563107,0.416185,0.462222,0.579137,0.091451,0.272212,0.4,0.682927,0.209302,0.2,0.238095,0.909091,0.661386,0.275042,0.296124,0.614334,0.434316,0.446985,0.727273,0.815789,0.162791,0.391304,0.428571,0.954545,0.506394,0.33506,0.349922,0.559603,0.259009,0.30597,0.756098,0.74359,0.209302,0.25,0.363636,0.684211,0.64557,0.149451,0.348694,0.481032,0.114662,0.246407,0.75,0.621622,0.52381,0.315789,0.210526,0.916667,0.369231,0.180328,0.565084,0.621928,0.451485,0.596085,0.261905,0.692308,0.025,0.041667,0.210526,0.947368,0.247312,0.244019,0.5872,0.742049,0.262868,0.524237,0.292683,0.514286,0.136364,0.333333,0.058824,0.272727,0.079365,0.082061,0.735238,0.771518,0.53951,0.533962,0.026316,0.162791,0.155556,0.043478,0.428571,0.157895,0.733981,0.405467,0.371981,0.513859,0.258687,0.166963,0.697674,0.333333,0.775,0.666667,0.363636,0.956522,0.502924,0.339789,0.385638,0.492777,0.229885,0.259328,0.642857,0.515152,0.613636,0.75,0.222222,0.64,0.93133,0.409292,0.373494,0.779197,0.354486,0.283688,0.638889,0.470588,0.705882,0.73913,0.444444,0.954545,0.482094,0.286506,0.340237,0.771518,0.34763,0.200418,0.333333,0.096774,0.685714,0.090909,0.411765,0.333333,0.334711,0.28131,0.67031,0.584973,0.440546,0.516229,0.372093,0.575758,0.311111,0,0.238095,0.944444,0.67161,0.285714,0.358429,0.42959,0.318571,0.323045,0.477273,0.657895,0.386364,0.411765,0.285714,0.96,0.723967,0.440056,0.321809,0.332303,0.288274,0.113354,0.642857,0.162791,0.886364,0.529412,0.416667,0.958333,0.213115,0.339286,0.77915,0.706362,0.712366,0.633094,0.521739,0.25,0.162791,0.04,0.416667,0.722222,0.4,0.359524,0.35248,0.780239,0.577465,0.14966,0.931034,0.675676,0.514286,0.571429,0.428571,0.217391,5
0.410714,0.669421,0.496073,0.324873,0.466321,0.345395,0.880952,0.526316,0.307692,0.823529,0.444444,0.647059,0.52,0.311594,0.247649,0.245652,0.486683,0.649374,0.926829,0.738095,0.475,0.541667,0.294118,0.5,0.417476,0.177264,0.251111,0.46223,0.749503,0.448015,0.525,0.341463,0.534884,0.05,0.285714,0.045455,0.372277,0.149406,0.437209,0.356655,0.72118,0.577963,0.333333,0.289474,0.813953,0.173913,0.47619,0.363636,0.26087,0.158895,0.426128,0.451987,0.716216,0.483209,0.146341,0.333333,0.534884,0.208333,0.409091,0.526316,0.23038,0.193407,0.420891,0.549317,0.763158,0.486653,0.175,0.243243,0.428571,0.052632,0.263158,0.041667,0.34359,0.364754,0.290965,0.328922,0.516832,0.676157,0.761905,0.538462,0.725,0.75,0.473684,0.157895,0.548387,0.53748,0.3264,0.316254,0.419118,0.615799,0.853659,0.685714,0.636364,0.375,0.470588,0.681818,0.619048,0.437023,0.192381,0.353678,0.564033,0.633962,0.473684,0.674419,0.644444,0.173913,0.47619,0.736842,0.357282,0.145786,0.530193,0.690832,0.69305,0.310835,0.348837,0.733333,0.325,0.833333,0.318182,0.043478,0.538012,0.251761,0.482713,0.523274,0.714559,0.436567,0.380952,0.757576,0.340909,0.541667,0.055556,0.2,0.214592,0.426991,0.531325,0.29927,0.452954,0.408983,0.777778,0.588235,0.411765,0.521739,0.388889,0,0.38843,0.537893,0.465976,0.353678,0.602709,0.4238,0.805556,0.741935,0.457143,0.318182,0.352941,0.541667,0.495868,0.435453,0.209472,0.407871,0.551657,0.63524,0.627907,0.636364,0.488889,0.708333,0.285714,0.555556,0.362288,0.403131,0.396072,0.645276,0.688571,0.522634,0.545455,0.289474,0.386364,0.823529,0.333333,0.12,0.340496,0.372355,0.50133,0.670788,0.794788,0.301242,0.380952,0.674419,0.477273,0.823529,0.375,0.083333,0.54827,0.651786,0.366255,0.342577,0.483871,0.728417,0.76087,0.65,0.581395,0.56,0.375,0.444444,0.6,0.307143,0.497389,0.287905,0.514085,0.280612,0.896552,0.459459,0.171429,0.642857,0.214286,0.695652,4
0.546875,0.791322,0.560209,0.609137,0.686528,0.547697,0.642857,0.868421,0.794872,0.705882,0.833333,0.647059,0.2675,0.327899,0.568966,0.476087,0.692494,0.740608,0.634146,0.238095,0.45,0.375,0.470588,0.2,0.468447,0.194605,0.368889,0.494604,0.50497,0.63138,0.375,0.317073,0.651163,0.25,0.428571,0.5,0.394059,0.185059,0.665116,0.581911,0.225201,0.409563,0.515152,0.315789,0.418605,0.086957,0.142857,0.363636,0.186701,0.260794,0.639191,0.607616,0.254505,0.526119,0.585366,0.25641,0.651163,0.041667,0.181818,0.736842,0.288608,0.384615,0.600614,0.558422,0.569549,0.792608,0.625,0.27027,0.97619,0.368421,0.421053,0.791667,0.105128,0.178279,0.635528,0.544423,0.8,0.713523,0.809524,0,0.45,0.583333,0.421053,0.473684,0.357527,0.392344,0.6256,0.609541,0.740809,0.754039,0.756098,0.314286,0.568182,0.375,0.764706,0.409091,0.268078,0.442748,0.548571,0.654147,0.39782,0.718868,0.157895,0.604651,0.577778,0.086957,0.142857,0.421053,0.44466,0.243736,0.541063,0.434968,0.586873,0.422735,0.767442,0.5,0.3,0.722222,0.181818,0.304348,0.342105,0.394366,0.510638,0.568218,0.662835,0.777985,0.809524,0.363636,0.863636,0.791667,0.777778,0.52,0.577253,0.584071,0.542169,0.558394,0.809628,0.70922,1,0.911765,0.852941,0.782609,0.555556,0.363636,0.46832,0.698706,0.526627,0.654147,0.681716,0.772443,0.916667,0.774194,0.828571,0.136364,0.647059,0.375,0.21281,0.348748,0.499089,0.55814,0.752437,0.840804,0.906977,0.181818,0.733333,0.541667,0.428571,0.888889,0.491525,0.362035,0.613748,0.438503,0.795714,0.796296,0.954545,0.210526,0.818182,0.470588,0.380952,0.76,0.467769,0.396333,0.590426,0.537867,0.542345,0.470497,0.809524,0.790698,0.863636,0.705882,0.333333,0.666667,0.185792,0.552083,0.611797,0.619902,0.620968,0.618705,0.673913,0.575,0.604651,0.4,0.25,0.666667,0.44359,0.352381,0.503916,0.594549,0.338028,0.221088,0.689655,0.054054,0.485714,0.5,0.714286,0.434783,6
0.267857,0.173554,0.175393,0.15736,0.551813,0.455592,0.214286,0.394737,0.153846,0.294118,0.888889,0.176471,0.185,0.5,0.261755,0.117391,0.581114,0.801431,0.341463,0.428571,0.625,0.5,0.764706,0.7,0.417476,0.520231,0.2,0.205036,0.735586,0.589792,0.775,0.560976,0.348837,0.6,0.095238,0.409091,0.439604,0.57725,0.24031,0.16041,0.798928,0.796258,0.393939,0.631579,0.581395,0.391304,0.47619,0.545455,0.388747,0.656304,0.237947,0.258278,0.795045,0.615672,0.682927,0.666667,0.348837,0.333333,0.5,0.315789,0.336709,0.457143,0.133641,0.359636,0.719925,0.550308,0.675,0.432432,0.190476,0.736842,0.157895,0.291667,0.25641,0.418033,0.298622,0.077505,0.562376,0.798932,0.47619,0.512821,0.625,0.375,0.157895,0.789474,0.397849,0.301435,0.2576,0.074205,0.384191,0.75763,0.414634,0.6,0.409091,0.666667,0.470588,0.5,0.520282,0.379771,0.457143,0.179969,0.648501,0.798113,0.526316,0.325581,0.377778,0.391304,0.47619,0.526316,0.559223,0.323462,0.195652,0.441365,0.714286,0.507993,0.44186,0.566667,0.575,0.333333,0.5,0.304348,0.461988,0.346831,0.117021,0.316212,0.712644,0.460821,0.428571,0.606061,0.068182,0.5,0.388889,0.52,0.373391,0.152655,0.19759,0.162409,0.442013,0.553191,0.444444,0.382353,0.411765,0.478261,0.833333,0.363636,0.085399,0.205176,0.192308,0.179969,0.55079,0.455115,0.416667,0.258065,0.342857,0.454545,0.823529,0.458333,0.297521,0.547206,0.284153,0.184258,0.604288,0.686244,0.581395,0.363636,0.222222,0.333333,0.095238,0.333333,0.480932,0.555773,0.175123,0.322638,0.655714,0.623457,0.5,0.684211,0.25,0.411765,0.047619,0.28,0.578512,0.366714,0.191489,0.4034,0.770358,0.40528,0.428571,0.325581,0.340909,0.176471,0.541667,0.25,0.428051,0.35119,0.455418,0.158238,0.572581,0.841727,0.282609,0.325,0.395349,0.28,0.541667,0.222222,0.471795,0.57381,0.18799,0.173765,0.596244,0.482993,0.206897,0.756757,0.4,0.714286,0.5,0.521739,9
0.381696,0.646694,0.519634,0.269036,0.663212,0.365132,0.785714,0.368421,0.307692,0.764706,0.555556,0.647059,0.5475,0.338768,0.363636,0.178261,0.743341,0.72093,0.731707,0.785714,0.475,0.5,0.647059,0.5,0.512136,0.098266,0.3,0.381295,0.840954,0.489603,0.475,0.390244,0.488372,0,0.380952,0.045455,0.330693,0.113752,0.455814,0.290102,0.715818,0.590437,0.212121,0.342105,0.767442,0.130435,0.380952,0.454545,0.16624,0.208981,0.451011,0.380795,0.734234,0.520522,0.341463,0.435897,0.488372,0.166667,0.409091,0.526316,0.263291,0.178022,0.445469,0.499241,0.864662,0.527721,0.375,0.297297,0.47619,0.105263,0.473684,0.041667,0.376923,0.338115,0.284839,0.228733,0.766337,0.740214,0.857143,0.692308,0.675,0.708333,0.368421,0.263158,0.642473,0.535885,0.3168,0.261484,0.665441,0.698384,0.804878,0.742857,0.590909,0.333333,0.588235,0.681818,0.532628,0.435115,0.333333,0.308294,0.645777,0.709434,0.315789,0.581395,0.6,0.130435,0.761905,0.736842,0.347573,0.134396,0.556763,0.565032,0.859073,0.332149,0.534884,0.666667,0.475,0.777778,0.227273,0.043478,0.552632,0.302817,0.511968,0.460674,0.883142,0.518657,0.571429,0.818182,0.431818,0.583333,0.388889,0.2,0.255365,0.415929,0.557831,0.24635,0.741794,0.527187,0.722222,0.411765,0.235294,0.565217,0.5,0,0.484848,0.521257,0.554734,0.308294,0.828442,0.490605,0.805556,0.677419,0.285714,0.272727,0.588235,0.541667,0.469008,0.479769,0.234973,0.32737,0.80117,0.709428,0.813953,0.818182,0.444444,0.666667,0.380952,0.555556,0.40678,0.444227,0.415712,0.575758,0.868571,0.588477,0.727273,0.342105,0.340909,0.764706,0.333333,0.12,0.375207,0.38787,0.522606,0.601236,0.86645,0.310559,0.571429,0.581395,0.477273,0.764706,0.291667,0.083333,0.466302,0.641369,0.371742,0.288744,0.672043,0.818345,0.804348,0.55,0.534884,0.52,0.625,0.444444,0.587179,0.385714,0.52611,0.241908,0.561033,0.25,0.551724,0.621622,0.114286,0.571429,0.642857,0.695652,4
0.138393,0.190083,0.151832,0.087986,0.448187,0.396382,0.047619,0.184211,0.076923,0.470588,0.166667,0.058824,0.44,0.547101,0.280564,0.154348,0.523002,0.665474,0.170732,0.47619,0.85,0.458333,0.235294,0.7,0.645631,0.836224,0.208889,0.314748,0.807157,0.502836,0.95,0.707317,0.55814,0.75,0.809524,0.5,0.388119,0.811545,0.215504,0.104096,0.739946,0.713098,0.727273,0.789474,0.790698,0.434783,0.52381,0.454545,0.26087,0.829016,0.216174,0.25,0.781532,0.526119,0.95122,0.820513,0.55814,0.458333,0.454545,0.315789,0.382278,0.716484,0.112135,0.424886,0.817669,0.418891,0.95,0.648649,0.261905,0.789474,0.842105,0.375,0.4,0.729508,0.316998,0.109641,0.574257,0.645907,0.309524,0.666667,0.85,0.333333,0.842105,0.684211,0.5,0.38756,0.2736,0.125442,0.476103,0.617594,0.243902,0.828571,0.613636,0.625,0.529412,0.409091,0.516755,0.387405,0.491429,0.100156,0.517711,0.666038,0.447368,0.186047,0.577778,0.347826,0.333333,0.421053,0.485437,0.678815,0.173913,0.588486,0.749035,0.486679,0.697674,0.7,0.5,0.388889,0.454545,0.391304,0.51462,0.389085,0.090426,0.385233,0.770115,0.307836,0.690476,0.848485,0.136364,0.625,0.666667,0.6,0.291845,0.316372,0.175904,0.105839,0.516411,0.349882,0.305556,0.147059,0.205882,0.695652,0.222222,0.454545,0.316804,0.231054,0.16568,0.100156,0.668172,0.317328,0.222222,0.064516,0.257143,0.409091,0.294118,0.458333,0.483471,0.547206,0.31694,0.193202,0.612086,0.553323,0.418605,0.545455,0.422222,0.291667,0.809524,0.333333,0.53178,0.555773,0.168576,0.502674,0.732857,0.475309,0.477273,0.684211,0.363636,0.823529,0.857143,0.36,0.442975,0.377997,0.167553,0.544049,0.84202,0.380435,0.690476,0.186047,0.136364,0.470588,0.416667,0.333333,0.424408,0.279762,0.48011,0.084829,0.448925,0.697842,0.043478,0.125,0.604651,0.32,0.416667,0.111111,0.415385,0.57381,0.174935,0.100511,0.464789,0.47619,0.586207,0.918919,0.371429,0.785714,0.714286,0.434783,1
0.104911,0.126033,0.155759,0.184433,0.398964,0.445724,0.071429,0.131579,0,0.235294,0.166667,0.235294,0.3575,0.679348,0.448276,0.208696,0.467312,0.880143,0.04878,0.571429,0.775,0.625,0.235294,0.95,0.565534,0.726397,0.22,0.334532,0.693837,0.597353,0.825,0.609756,0.488372,0.45,0.809524,0.454545,0.425743,0.786078,0.254264,0.1843,0.662198,0.804574,0.757576,0.736842,0.72093,0.26087,0.619048,0.5,0.40665,0.841105,0.251944,0.31457,0.68018,0.623134,0.829268,0.769231,0.488372,0.291667,0.636364,0.578947,0.36962,0.749451,0.211982,0.447648,0.710526,0.599589,0.825,0.594595,0.190476,0.578947,0.842105,0.333333,0.366667,0.69877,0.465544,0.1569,0.524752,0.902135,0.190476,0.769231,0.775,0.5,0.842105,0.842105,0.427419,0.370016,0.4288,0.144876,0.408088,0.833034,0.121951,0.885714,0.545455,0.791667,0.529412,0.636364,0.497354,0.587786,0.59619,0.201878,0.422343,0.858491,0.473684,0.27907,0.511111,0.521739,0.52381,0.368421,0.467961,0.517084,0.153382,0.599147,0.650579,0.472469,0.627907,0.7,0.425,0.277778,0.363636,0.347826,0.488304,0.394366,0.163564,0.41252,0.664751,0.572761,0.571429,0.787879,0.068182,0.458333,0.666667,0.56,0.43133,0.172566,0.155422,0.198905,0.435449,0.690307,0.333333,0.264706,0.294118,0.521739,0.222222,0.409091,0.192837,0.269871,0.137574,0.201878,0.553047,0.555324,0.25,0.064516,0.342857,0.590909,0.294118,0.666667,0.423554,0.618497,0.537341,0.252236,0.555556,0.775889,0.302326,0.666667,0.355556,0.458333,0.809524,0.611111,0.461864,0.624266,0.265139,0.483066,0.677143,0.668724,0.409091,0.578947,0.295455,0.588235,0.857143,0.4,0.560331,0.334274,0.160904,0.539413,0.762215,0.380435,0.571429,0.139535,0.204545,0.235294,0.416667,0.375,0.375228,0.358631,0.63786,0.181077,0.397849,0.942446,0.152174,0.225,0.534884,0.4,0.416667,0.277778,0.305128,0.595238,0.118799,0.187394,0.392019,0.442177,0.413793,0.864865,0.4,0.642857,0.714286,0.565217,1
0.665179,0.483471,0.129581,0.890017,0.940415,0.376645,0.02381,0.447368,0.589744,0.705882,0.611111,0.352941,0.445,0.257246,0.410658,0.884783,0.711864,0.805009,0.146341,0.190476,0.3,0.208333,0.470588,0.75,0.631068,0.770713,0.251111,0.789568,0.258449,0.517958,0.925,0.707317,0.046512,0.45,0.52381,0.272727,0.49901,0.536503,0.204651,0.742321,0.369973,0.717256,0.69697,0.736842,0.186047,0.695652,0.333333,0.772727,0.409207,0.607945,0.217729,0.667219,0.394144,0.544776,0.926829,0.769231,0.046512,0.541667,0.272727,0.684211,0.716456,0.615385,0.184332,0.509863,0.035714,0.513347,0.925,0.702703,0.357143,0.578947,0.631579,0.333333,0.261538,0.352459,0.444104,0.809074,0.578218,0.827402,0.285714,0.358974,0.2,0.083333,0.526316,0.736842,0.596774,0.097289,0.4,0.948763,0.402574,0.75763,0.219512,0.485714,0.022727,0.375,0.411765,0.727273,0.273369,0.169847,0.622857,0.954617,0.730245,0.779245,0.421053,0.139535,0,0.086957,0.047619,0.368421,0.823301,0.724374,0.134058,0.430704,0.123552,0.397869,0.674419,0.5,0.95,0.722222,0.818182,0.347826,0.508772,0.565141,0.12367,0.571429,0.229885,0.490672,0.666667,0.545455,0.454545,0.791667,0.666667,0.4,0.785408,0.550885,0.136145,1,0.420131,0.591017,0.277778,0.441176,0.5,0.782609,0.666667,0.318182,0.399449,0.334566,0.119822,0.954617,0.528217,0.463466,0.194444,0.258065,0.485714,0.136364,0.529412,0.75,0.231405,0.366089,0.486339,0.740608,0.526316,0.710974,0.395349,0.181818,0.155556,0.041667,0.52381,0.722222,0.773305,0.410959,0.229133,0.452763,0.141429,0.582305,0.454545,0.684211,0.227273,0.470588,0.47619,0.4,0.77686,0.555712,0.12633,0.163833,0.043974,0.315217,0.666667,0.465116,0.727273,0.588235,0.666667,0.375,0.08561,0.008929,0.593964,0.8646,0.91129,0.866906,0.065217,0.125,0,0,0.166667,0.388889,0.564103,0.640476,0.116188,1,0.896714,0.37415,0.551724,0.594595,0.657143,0.642857,0.857143,0.652174,7
0.330357,0.921488,0.560209,0.245347,0.391192,0.620066,0.857143,0.736842,0.461538,0.529412,0.666667,0.823529,0.495,0.40942,0.418495,0.208696,0.484262,0.601073,0.756098,0.547619,0.475,0.5,0.882353,0.35,0.57767,0.196532,0.471111,0.338129,0.779324,0.665406,0.4,0.439024,0.953488,0.6,0.380952,0.090909,0.431683,0.251273,0.603101,0.279863,0.702413,0.66736,0.30303,0.131579,0.767442,0.652174,0.190476,0.136364,0.419437,0.262522,0.604977,0.403974,0.75,0.716418,0.02439,0.076923,0.953488,0.666667,0.227273,0.578947,0.306329,0.465934,0.520737,0.481032,0.791353,0.574949,0,0.297297,0.666667,0.526316,0.368421,0.25,0.410256,0.627049,0.513017,0.255198,0.546535,0.428826,0.595238,0.333333,0.825,0.625,0.368421,0,0.446237,0.773525,0.5296,0.187279,0.450368,0.59605,0.682927,0.685714,0.909091,0.333333,0.823529,0.545455,0.61552,0.513359,0.544762,0.264476,0.452316,0.658491,0.657895,0.906977,0.911111,0.652174,0.47619,0.578947,0.093204,0.428246,0.577295,0.535181,0.722008,0.628774,0.186047,0.666667,0.075,0.333333,0.227273,0.173913,0.245614,0.536972,0.534574,0.441413,0.743295,0.304104,0.214286,0.757576,0.568182,0.083333,0.611111,0.08,0.446352,0.772124,0.578313,0.242701,0.485777,0.463357,0.75,0.823529,0.705882,0.043478,0.611111,0.136364,0.53719,0.844732,0.556213,0.264476,0.636569,0.375783,0.777778,0.870968,0.742857,0.636364,0.823529,0.416667,0.553719,0.751445,0.346084,0.352415,0.584795,0.49459,0.465116,0.575758,0.888889,0.666667,0.380952,0.722222,0.459746,0.74364,0.538462,0.454545,0.712857,0.664609,0.386364,0.552632,0.795455,0.529412,0.333333,0.24,0.360331,0.434415,0.574468,0.514683,0.819218,0.585404,0.214286,0.906977,0.522727,0.529412,0.291667,0.208333,0.591985,0.764881,0.485597,0.25938,0.389785,0.503597,0.869565,0.9,0.953488,0.68,0.625,0.611111,0.271795,0.77381,0.558747,0.224872,0.403756,0.513605,0.655172,0.243243,0.457143,0.571429,0.642857,0.565217,2
